team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90
Udinese Calcio,Udinese,2019/2020,Italy,26,13,13,3,7,5,2,7,4,3,12,4,8,1.08,1.46,0.69,14,9,20,14,21,37,-16,58,22,36,10,11,12,25,-2,-14,111,117,106,63,98,47,9,7,2,10,3,7,11,6,5,12,7,5,134,67,67,60,31,29,38,39,37,351,195,156,128,68,60,223,127,96,267,152,115,11,6,5,16,2,14,-5,4,-9,7,5,2,13,7,6,6,1,5,1.31,1.69,0.92,2.23,1.69,2.77,0.81,0.77,0.85,1.42,0.92,1.92,1.04,0.62,1.46,0.42,0.46,0.38,0.62,0.15,1.08,22,15,10,6,2,1,10,6,4,2,0,0,12,9,6,4,2,1,4,11,16,20,24,25,3,7,9,11,13,13,1,4,7,9,11,12,85,58,38,23,8,4,77,46,31,15,0,0,92,69,46,31,15,8,15,42,62,77,92,96,23,54,69,85,100,100,8,31,54,69,85,92,16,7,3,7,1,0,9,6,3,62,27,12,54,8,0,69,46,23,27,38,15,15,35,54,15,38,23,54,42,46,38,46,54,38,17,11,6,65,85,46,15,7,8,58,54,62,4,1,3,15,8,23,27,38,15,50,54,46,23,8,38,5.15,5.15,5.15,2.31,2.38,2.23,88,88,81,73,62,57,42,27,54,1,3,2,4,1,0,1,1,8,2,2,2,4,8,5,3,6,5
Bologna FC 1909,Bologna,2019/2020,Italy,26,13,13,3,9,4,5,7,5,2,10,4,6,1.31,1.31,1.31,10,12,8,10,38,42,-4,80,38,42,18,20,20,22,-2,-2,62,65,58,56,58,53,2,1,1,20,11,9,5,1,4,10,6,4,156,90,66,94,44,50,49,49,49,395,191,204,154,81,73,241,110,131,329,137,192,15,7,8,23,10,13,-8,-3,-5,5,2,3,11,7,4,10,4,6,1,1,1,3.08,2.92,3.23,1.46,1.38,1.54,1.62,1.54,1.69,1.46,1.31,1.62,0.58,0.54,0.62,0.88,0.77,1,25,22,17,9,5,1,13,12,9,3,1,0,12,10,8,6,4,1,1,4,9,17,21,25,0,1,4,10,12,13,1,3,5,7,9,12,96,85,65,35,19,4,100,92,69,23,8,0,92,77,62,46,31,8,4,15,35,65,81,96,0,8,31,77,92,100,8,23,38,54,69,92,21,11,4,9,5,2,12,6,2,81,42,15,69,38,15,92,46,15,35,31,38,0,8,8,8,77,85,69,19,8,31,38,46,31,9,6,3,35,46,23,13,7,6,50,54,46,9,4,5,35,31,38,19,15,23,42,54,31,38,31,46,6.00,6.92,5.08,3.62,3.38,3.85,92,81,65,46,46,42,23,15,85,0,4,5,4,3,9,3,3,7,1,6,7,6,6,2,2,5,7
US Sassuolo Calcio,Sassuolo,2019/2020,Italy,25,13,12,4,9,6,3,5,1,4,11,6,5,1.28,1.46,1.08,11,7,14,11,41,39,2,80,50,30,28,13,22,17,6,-4,55,42,83,58,53,63,6,2,4,16,10,6,5,1,4,10,8,2,136,77,59,72,32,40,47,45,49,363,195,168,148,85,63,215,110,105,261,149,112,20,16,4,21,10,11,-1,6,-7,9,8,1,7,1,6,9,4,5,1.36,1.92,0.75,3.2,3.85,2.5,1.64,2.15,1.08,1.56,1.69,1.42,1.64,2,1.25,0.8,1.23,0.33,0.84,0.77,0.92,23,20,19,9,5,3,13,12,12,6,4,2,10,8,7,3,1,1,2,5,6,16,20,22,0,1,1,7,9,11,2,4,5,9,11,11,92,80,76,36,20,12,100,92,92,46,31,15,83,67,58,25,8,8,8,20,24,64,80,88,0,8,8,54,69,85,17,33,42,75,92,92,21,11,6,13,7,4,8,4,2,84,44,24,100,54,31,67,33,17,36,46,25,12,24,15,33,64,77,50,20,8,33,40,62,17,13,8,5,52,62,42,11,3,8,44,23,67,5,2,3,20,15,25,36,62,8,28,8,50,36,31,42,5.44,5.92,4.92,2.88,2.46,3.33,100,92,76,64,52,44,28,24,84,2,2,7,5,8,1,6,7,3,2,8,5,4,2,4,5,2,7
FC Internazionale Milano,Inter Milan,2019/2020,Italy,25,12,13,4,16,7,9,6,4,2,3,1,2,2.16,2.08,2.23,3,3,1,3,49,24,25,73,33,40,23,26,10,14,13,12,46,47,45,94,108,83,8,5,3,16,7,9,2,1,1,19,8,11,152,79,73,73,32,41,47,47,47,430,235,195,174,81,93,256,154,102,288,111,177,25,12,13,8,6,2,17,6,11,15,7,8,7,2,5,3,3,0,2.08,1.92,2.23,2.92,2.75,3.08,1.96,1.92,2,0.96,0.83,1.08,1.32,1.5,1.15,1,1,1,0.32,0.5,0.15,24,22,15,7,2,2,11,9,7,4,1,1,13,13,8,3,1,1,1,3,10,18,23,23,1,3,5,8,11,11,0,0,5,10,12,12,96,88,60,28,8,8,92,75,58,33,8,8,100,100,62,23,8,8,4,12,40,72,92,92,8,25,42,67,92,92,0,0,38,77,92,92,19,10,3,11,6,1,8,4,2,76,40,12,92,50,8,62,31,15,64,58,69,6,32,42,23,64,58,69,8,8,8,76,67,85,19,8,11,76,67,85,8,3,5,32,25,38,4,2,2,16,17,15,60,58,62,28,17,38,12,25,0,6.08,6.58,5.62,2.92,2.67,3.15,88,84,76,60,48,40,24,20,84,3,5,8,5,5,5,7,7,4,1,2,2,2,4,3,2,6,2
ACF Fiorentina,Fiorentina,2019/2020,Italy,26,13,13,3,7,3,4,9,5,4,10,5,5,1.15,1.08,1.23,13,15,9,13,32,36,-4,68,30,38,13,19,17,19,-4,0,73,90,62,65,69,62,7,4,3,16,8,8,7,3,4,10,5,5,154,78,76,72,35,37,43,47,39,394,222,172,153,79,74,241,143,98,306,169,137,12,5,7,14,7,7,-2,-2,0,7,2,5,10,7,3,9,4,5,1.19,1,1.38,2.62,2.31,2.92,1.23,1,1.46,1.38,1.31,1.46,1,0.92,1.08,0.46,0.38,0.54,0.54,0.54,0.54,22,18,13,6,4,3,11,8,5,2,2,1,11,10,8,4,2,2,4,8,13,20,22,23,2,5,8,11,11,12,2,3,5,9,11,11,85,69,50,23,15,12,85,62,38,15,15,8,85,77,62,31,15,15,15,31,50,77,85,88,15,38,62,85,85,92,15,23,38,69,85,85,17,5,4,7,3,2,10,2,2,65,19,15,54,23,15,77,15,15,27,23,31,-7,27,31,23,62,62,62,27,23,31,38,38,38,16,8,8,62,62,62,16,8,8,62,62,62,3,3,0,12,23,0,27,15,38,38,54,23,35,31,38,5.92,6.00,5.85,2.77,2.69,2.85,92,77,77,65,42,35,31,27,58,2,2,4,4,0,3,5,6,6,1,3,5,4,3,3,4,6,7
Hellas Verona FC,Hellas Verona,2019/2020,Italy,25,12,13,4,9,6,3,8,3,5,8,3,5,1.4,1.75,1.08,8,5,12,8,29,26,3,55,29,26,17,12,12,14,5,-2,78,63,98,87,90,83,9,4,5,13,6,7,6,3,3,12,4,8,133,64,69,71,32,39,39,47,32,300,135,165,129,61,68,171,74,97,308,121,187,12,5,7,11,5,6,1,0,1,6,2,4,13,7,6,6,3,3,1.24,1.08,1.38,2.2,2.42,2,1.16,1.42,0.92,1.04,1,1.08,0.92,0.83,1,0.48,0.42,0.54,0.44,0.42,0.46,22,17,10,3,2,1,11,8,6,2,1,1,11,9,4,1,1,0,3,8,15,22,23,24,1,4,6,10,11,11,2,4,9,12,12,13,88,68,40,12,8,4,92,67,50,17,8,8,85,69,31,8,8,0,12,32,60,88,92,96,8,33,50,83,92,92,15,31,69,92,92,100,16,6,1,6,3,1,10,3,0,64,24,4,50,25,8,77,23,0,36,50,23,13,36,33,38,52,50,54,24,25,23,48,33,62,15,8,7,60,67,54,14,8,6,56,67,46,5,2,3,20,17,23,24,17,31,52,58,46,24,25,23,5.32,5.33,5.31,2.84,2.67,3.00,88,72,64,52,52,44,32,24,64,2,5,2,3,1,2,4,2,8,0,3,2,3,5,1,6,1,5
Parma Calcio 1913,Parma,2019/2020,Italy,25,13,12,4,10,6,4,5,1,4,10,6,4,1.4,1.46,1.33,9,8,10,9,32,31,1,63,29,34,17,15,12,19,5,-4,70,69,72,73,98,57,6,4,2,11,4,7,8,5,3,11,6,5,124,81,43,56,27,29,39,39,39,319,201,118,122,70,52,197,131,66,263,155,108,16,7,9,17,7,10,-1,0,-1,7,2,5,10,7,3,8,4,4,1.24,1,1.5,2.52,2.23,2.83,1.28,1.31,1.25,1.24,0.92,1.58,1.32,1.08,1.58,0.64,0.54,0.75,0.68,0.54,0.83,25,16,10,8,3,1,13,7,3,3,2,1,12,9,7,5,1,0,0,9,15,17,22,24,0,6,10,10,11,12,0,3,5,7,11,12,100,64,40,32,12,4,100,54,23,23,15,8,100,75,58,42,8,0,0,36,60,68,88,96,0,46,77,77,85,92,0,25,42,58,92,100,19,9,4,7,4,2,12,5,2,76,36,16,54,31,15,100,42,17,40,46,33,14,24,31,17,44,31,58,32,38,25,44,46,42,12,8,4,48,62,33,14,10,4,56,77,33,5,1,4,20,8,33,28,15,42,40,54,25,32,31,33,4.96,6.23,3.58,2.24,2.08,2.42,92,88,80,68,60,56,52,40,48,2,2,4,3,6,4,1,4,6,2,4,3,4,4,5,3,4,2
Brescia Calcio,Brescia,2019/2020,Italy,26,13,13,3,4,1,3,4,3,1,18,9,9,0.62,0.46,0.77,20,20,18,20,22,49,-27,71,38,33,13,9,25,24,-12,-15,106,90,130,48,47,49,5,2,3,13,7,6,9,5,4,13,6,7,108,54,54,74,37,37,36,35,38,294,158,136,120,68,52,174,90,84,239,110,129,12,9,3,17,9,8,-5,0,-5,4,3,1,13,6,7,9,4,5,0.96,1.15,0.77,2.73,2.92,2.54,0.85,1,0.69,1.88,1.92,1.85,1.12,1.38,0.85,0.46,0.69,0.23,0.65,0.69,0.62,25,20,16,5,2,2,12,11,9,3,1,1,13,9,7,2,1,1,1,6,10,21,24,24,1,2,4,10,12,12,0,4,6,11,12,12,96,77,62,19,8,8,92,85,69,23,8,8,100,69,54,15,8,8,4,23,38,81,92,92,8,15,31,77,92,92,0,31,46,85,92,92,17,9,2,10,6,1,7,3,1,65,35,8,77,46,8,54,23,8,15,8,23,8,19,15,23,50,54,46,35,38,31,50,46,54,12,5,7,46,38,54,17,7,10,65,54,77,6,4,2,23,31,15,15,23,8,50,46,54,35,31,38,4.15,4.15,4.15,2.85,2.85,2.85,88,81,62,50,42,42,35,27,65,2,3,2,3,3,3,2,2,2,0,4,4,4,8,4,8,10,7
Società Polisportiva Ars et Labor 2013,SPAL,2019/2020,Italy,26,12,14,3,5,2,3,3,2,1,18,8,10,0.69,0.67,0.71,19,19,19,19,20,44,-24,64,31,33,11,9,20,24,-9,-15,117,98,141,53,54,53,3,1,2,14,8,6,10,3,7,7,5,2,118,57,61,79,38,41,39,40,38,365,196,169,121,65,56,244,131,113,300,129,171,9,7,2,20,7,13,-11,0,-11,4,3,1,12,6,6,10,3,7,0.92,1.25,0.64,2.46,2.58,2.36,0.77,0.92,0.64,1.69,1.67,1.71,1.12,1.17,1.07,0.35,0.58,0.14,0.77,0.58,0.93,25,18,13,5,2,1,12,9,6,3,1,0,13,9,7,2,1,1,1,8,13,21,24,25,0,3,6,9,11,12,1,5,7,12,13,13,96,69,50,19,8,4,100,75,50,25,8,0,93,64,50,14,7,7,4,31,50,81,92,96,0,25,50,75,92,100,7,36,50,86,93,93,18,8,2,9,4,1,9,4,1,69,31,8,75,33,8,64,29,7,19,17,21,10,12,8,14,54,67,43,38,25,50,27,42,14,11,5,6,42,42,43,18,6,12,69,50,86,5,4,1,19,33,7,15,25,7,46,50,43,38,25,50,4.54,4.75,4.36,3.04,3.17,2.93,96,77,69,62,57,50,35,12,54,1,2,3,1,4,3,3,1,2,4,6,3,3,6,6,7,3,6
US Lecce,Lecce,2019/2020,Italy,26,13,13,3,6,2,4,7,5,2,13,6,7,0.96,0.85,1.08,18,18,13,18,34,56,-22,90,45,45,19,15,26,30,-7,-15,69,62,78,42,45,39,2,1,1,16,9,7,8,3,5,8,3,5,115,68,47,77,38,39,36,36,37,343,181,162,131,69,62,212,112,100,257,138,119,12,7,5,22,9,13,-10,-2,-8,6,3,3,10,6,4,10,4,6,1.08,1.15,1,3.46,3.46,3.46,1.31,1.46,1.15,2.15,2,2.31,1.31,1.23,1.38,0.46,0.54,0.38,0.85,0.69,1,26,22,18,14,5,2,13,10,8,7,3,1,13,12,10,7,2,1,0,4,8,12,21,24,0,3,5,6,10,12,0,1,3,6,11,12,100,85,69,54,19,8,100,77,62,54,23,8,100,92,77,54,15,8,0,15,31,46,81,92,0,23,38,46,77,92,0,8,23,46,85,92,19,12,2,8,5,2,11,7,0,73,46,8,62,38,15,85,54,0,23,15,31,9,8,8,8,62,69,54,31,23,38,31,23,38,12,7,5,46,54,38,17,9,8,65,69,62,4,2,2,15,15,15,23,23,23,38,46,31,38,31,46,4.42,5.23,3.62,2.96,2.92,3.00,96,96,88,85,65,54,42,35,96,1,4,2,3,4,2,6,4,8,0,5,6,8,7,8,6,5,11
