
team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90
Olympique de Marseille,Olympique Marseille,2020/2021,France,6,3,3,0,2,0,2,3,2,1,1,1,0,1.5,0.67,2.33,10,18,3,10,7,7,0,14,6,8,2,5,4,3,-2,2,77,134,54,77,68,90,1,0,1,4,2,2,1,1,0,3,0,3,26,17,9,22,5,17,48,56,40,45,31,14,17,9,8,28,22,6,83,41,42,4,0,4,3,1,2,1,-1,2,2,0,2,3,2,1,1,1,0,1.5,0.67,2.33,2.33,2,2.67,1.17,0.67,1.67,1.17,1.33,1,1.17,0.33,2,0.67,0,1.33,0.5,0.33,0.67,6,5,1,1,1,0,3,3,0,0,0,0,3,2,1,1,1,0,0,1,5,5,5,6,0,0,3,3,3,3,0,1,2,2,2,3,100,83,17,17,17,0,100,100,0,0,0,0,100,67,33,33,33,0,0,17,83,83,83,100,0,0,100,100,100,100,0,33,67,67,67,100,4,2,1,1,0,0,3,2,1,67,33,17,33,0,0,100,67,33,33,0,67,-29,17,0,33,67,67,67,17,33,0,50,0,100,3,2,1,50,67,33,3,3,0,50,100,0,2,0,2,33,0,67,33,0,67,50,67,33,17,33,0,4.33,5.67,3.00,3.67,1.67,5.67,83,83,83,67,50,50,33,17,67,0,2,1,1,0,0,0,1,2,1,0,1,0,2,0,0,2,1
Angers Sporting Club de l'Ouest,Angers SCO,2020/2021,France,6,3,3,0,3,2,1,0,0,0,3,1,2,1.5,2,1,12,11,12,12,7,14,-7,21,8,13,4,3,4,10,0,-7,77,68,90,39,68,27,2,1,1,3,1,2,1,1,0,2,1,1,26,12,14,13,8,5,51,55,46,65,35,30,23,14,9,42,21,21,56,38,18,3,1,2,8,4,4,-5,-3,-2,1,0,1,1,1,0,4,2,2,0.67,0.33,1,3.5,2.67,4.33,1.17,1.33,1,2.33,1.33,3.33,1.83,1.67,2,0.5,0.33,0.67,1.33,1.33,1.33,6,4,3,3,3,1,3,2,1,1,1,0,3,2,2,2,2,1,0,2,3,3,3,5,0,1,2,2,2,3,0,1,1,1,1,2,100,67,50,50,50,17,100,67,33,33,33,0,100,67,67,67,67,33,0,33,50,50,50,83,0,33,67,67,67,100,0,33,33,33,33,67,5,4,2,2,2,1,3,2,1,83,67,33,67,67,33,100,67,33,50,67,33,29,33,33,33,50,33,67,17,33,0,33,33,33,2,1,1,33,33,33,3,2,1,50,67,33,2,1,1,33,33,33,17,0,33,17,33,0,67,67,67,4.33,4.00,4.67,2.17,2.67,1.67,83,67,50,33,33,33,0,0,100,0,0,3,0,0,2,0,2,0,2,1,2,2,2,2,0,1,2
OGC Nice Côte d'Azur,Nice,2020/2021,France,6,3,3,0,3,2,1,1,0,1,2,1,1,1.67,2,1.33,8,12,7,8,7,8,-1,15,9,6,4,3,5,3,-1,0,77,68,90,68,54,90,2,0,2,3,2,1,2,1,1,2,1,1,31,14,17,14,5,9,54,56,52,52,33,19,23,15,8,29,18,11,78,36,42,3,2,1,5,4,1,-2,-2,0,1,0,1,3,2,1,2,1,1,1,0.67,1.33,2.5,3,2,1.17,1.33,1,1.33,1.67,1,1.33,2,0.67,0.5,0.67,0.33,0.83,1.33,0.33,5,5,4,1,0,0,3,3,3,0,0,0,2,2,1,1,0,0,1,1,2,5,6,6,0,0,0,3,3,3,1,1,2,2,3,3,83,83,67,17,0,0,100,100,100,0,0,0,67,67,33,33,0,0,17,17,33,83,100,100,0,0,0,100,100,100,33,33,67,67,100,100,5,3,0,3,3,0,2,0,0,83,50,0,100,100,0,67,0,0,50,67,33,-6,33,0,67,50,67,33,33,33,33,33,33,33,2,0,2,33,0,67,3,1,2,50,33,67,2,2,0,33,67,0,17,0,33,50,67,33,33,33,33,5.17,4.67,5.67,2.33,1.67,3.00,83,83,67,67,67,33,33,33,67,0,0,2,1,0,1,2,1,0,0,2,0,1,3,0,2,0,0
Dijon FCO,Dijon,2020/2021,France,6,3,3,0,0,0,0,1,1,0,5,2,3,0.17,0.33,0,20,19,20,20,3,13,-10,16,7,9,2,1,5,8,-3,-7,180,134,273,41,54,34,0,0,0,2,1,1,4,2,2,2,1,1,22,14,8,15,8,7,46,49,42,39,25,14,19,12,7,20,13,7,81,44,37,2,1,1,7,2,5,-5,-1,-4,1,1,0,1,0,1,4,2,2,0.67,1,0.33,2.67,2.33,3,0.5,0.67,0.33,2.17,1.67,2.67,1.5,1,2,0.33,0.33,0.33,1.17,0.67,1.67,6,4,3,2,1,0,3,2,1,1,0,0,3,2,2,1,1,0,0,2,3,4,5,6,0,1,2,2,3,3,0,1,1,2,2,3,100,67,50,33,17,0,100,67,33,33,0,0,100,67,67,33,33,0,0,33,50,67,83,100,0,33,67,67,100,100,0,33,33,67,67,100,5,2,1,3,0,0,2,2,1,83,33,17,100,0,0,67,67,33,0,0,0,29,0,0,0,33,33,33,67,67,67,33,33,33,2,1,1,33,33,33,4,2,2,67,67,67,1,0,1,17,0,33,17,33,0,17,0,33,67,67,67,3.67,4.67,2.67,2.5,2.67,2.33,100,100,100,83,67,67,33,33,67,1,1,0,0,0,1,0,0,0,0,1,2,1,4,0,1,1,3
FC Lorient,Lorient,2020/2021,France,6,3,3,0,1,1,0,1,1,0,4,1,3,0.67,1.33,0,17,15,18,17,9,13,-4,22,11,11,6,3,5,8,1,-5,60,45,90,41,54,34,0,0,0,5,3,2,1,0,1,3,2,1,25,11,14,13,9,4,45,43,46,41,20,21,21,12,9,20,8,12,104,55,49,3,1,2,7,3,4,-4,-2,-2,0,0,0,2,1,1,4,2,2,0.33,0.33,0.33,3.67,3.67,3.67,1.5,2,1,2.17,1.67,2.67,1.67,1.33,2,0.5,0.33,0.67,1.17,1,1.33,6,6,4,4,2,0,3,3,2,2,1,0,3,3,2,2,1,0,0,0,2,2,4,6,0,0,1,1,2,3,0,0,1,1,2,3,100,100,67,67,33,0,100,100,67,67,33,0,100,100,67,67,33,0,0,0,33,33,67,100,0,0,33,33,67,100,0,0,33,33,67,100,5,3,2,2,1,1,3,2,1,83,50,33,67,33,33,100,67,33,17,33,0,28,0,0,0,83,100,67,17,0,33,50,67,33,1,1,0,17,33,0,3,2,1,50,67,33,3,1,2,50,33,67,0,0,0,33,33,33,67,67,67,4.17,3.67,4.67,2.17,3,1.33,67,17,17,17,0,0,0,0,117,0,1,0,2,0,2,1,0,3,0,1,2,3,1,2,3,1,0
Racing Club de Lens,Lens,2020/2021,France,6,3,3,0,4,3,1,1,0,1,1,0,1,2.17,3,1.33,3,2,5,3,10,6,4,16,6,10,5,5,1,5,4,0,54,54,54,90,273,54,2,2,0,4,1,3,0,0,0,5,3,2,39,23,16,17,8,9,52,52,52,61,23,38,26,11,15,35,12,23,102,53,49,5,1,4,2,0,2,3,1,2,3,1,2,3,2,1,0,0,0,2,1.67,2.33,2.67,2,3.33,1.67,1.67,1.67,1,0.33,1.67,1.17,0.33,2,0.83,0.33,1.33,0.33,0,0.67,6,5,3,1,1,0,3,2,1,0,0,0,3,3,2,1,1,0,0,1,3,5,5,6,0,1,2,3,3,3,0,0,1,2,2,3,100,83,50,17,17,0,100,67,33,0,0,0,100,100,67,33,33,0,0,17,50,83,83,100,0,33,67,100,100,100,0,0,33,67,67,100,4,2,1,1,0,0,3,2,1,67,33,17,33,0,0,100,67,33,67,100,33,34,33,67,0,67,33,100,0,0,0,83,100,67,4,3,1,67,100,33,2,2,0,33,67,0,2,0,2,33,0,67,50,33,67,50,67,33,0,0,0,6.50,7.67,5.33,2.83,2.67,3.00,67,50,33,33,33,33,0,0,50,0,2,0,3,1,2,1,0,1,0,1,1,0,0,0,0,1,3
Stade de Reims,Reims,2020/2021,France,6,2,4,0,0,0,0,2,0,2,4,2,2,0.33,0,0.5,19,20,14,19,5,10,-5,15,3,12,0,5,3,7,-3,-2,108,0,72,54,60,51,0,0,0,3,0,3,3,2,1,2,0,2,14,4,10,22,6,16,39,45,35,49,15,34,21,6,15,28,9,19,70,26,44,4,0,4,6,2,4,-2,-2,0,1,0,1,2,0,2,3,2,1,0.83,0,1.25,2.5,1.5,3,0.83,0,1.25,1.67,1.5,1.75,1.67,1,2,0.67,0,1,1,1,1,6,4,3,2,0,0,2,1,0,0,0,0,4,3,3,2,0,0,0,2,3,4,6,6,0,1,2,2,2,2,0,1,1,2,4,4,100,67,50,33,0,0,100,50,0,0,0,0,100,75,75,50,0,0,0,33,50,67,100,100,0,50,100,100,100,100,0,25,25,50,100,100,5,3,2,2,0,0,3,3,2,83,50,33,100,0,0,75,75,50,0,0,0,-45,0,0,0,50,0,75,50,100,25,33,0,50,1,0,1,17,0,25,3,2,1,50,100,25,3,0,3,50,0,75,17,0,25,33,0,50,50,100,25,2.33,2.00,2.50,3.67,3,4.00,67,67,67,50,33,33,17,0,50,1,1,1,0,1,0,1,0,0,1,1,1,2,1,2,1,0,1
RC Strasbourg Alsace,Strasbourg,2020/2021,France,6,3,3,0,1,1,0,0,0,0,5,2,3,0.5,1,0,18,17,19,18,4,13,-9,17,6,11,1,3,5,8,-4,-5,134,273,90,41,54,34,1,1,0,2,0,2,3,2,1,2,1,1,28,22,6,10,4,6,49,51,46,52,25,27,26,10,16,26,15,11,73,34,39,1,0,1,4,2,2,-3,-2,-1,1,0,1,2,1,1,3,2,1,0.83,0.33,1.33,2.83,2,3.67,0.67,0.33,1,2.17,1.67,2.67,0.83,0.67,1,0.17,0,0.33,0.67,0.67,0.67,6,5,3,2,1,0,3,2,1,0,0,0,3,3,2,2,1,0,0,1,3,4,5,6,0,1,2,3,3,3,0,0,1,1,2,3,100,83,50,33,17,0,100,67,33,0,0,0,100,100,67,67,33,0,0,17,50,67,83,100,0,33,67,100,100,100,0,0,33,33,67,100,4,1,0,2,0,0,2,1,0,67,17,0,67,0,0,67,33,0,17,33,0,-14,17,33,0,33,0,67,50,67,33,33,33,33,3,1,2,50,33,67,5,3,2,83,100,67,0,0,0,0,0,0,17,0,33,33,33,33,50,67,33,4.67,7.33,2.00,1.67,1.33,2.00,83,67,50,33,17,17,0,0,50,0,0,1,0,1,0,1,1,0,1,0,1,1,1,6,1,0,2
Nîmes Olympique,Nîmes,2020/2021,France,6,3,3,0,2,1,1,2,1,1,2,1,1,1.33,1.33,1.33,13,14,8,13,9,7,2,16,12,4,7,2,5,2,2,0,60,39,134,77,54,134,3,1,2,3,2,1,1,0,1,2,1,1,28,17,11,9,4,5,47,49,46,66,36,30,35,22,13,31,14,17,72,42,30,3,3,0,5,3,2,-2,0,-2,1,1,0,2,0,2,3,2,1,0.83,1,0.67,2.67,4,1.33,1.5,2.33,0.67,1.17,1.67,0.67,1.33,2,0.67,0.5,1,0,0.83,1,0.67,5,4,3,2,1,1,3,3,2,2,1,1,2,1,1,0,0,0,1,2,3,4,5,5,0,0,1,1,2,2,1,2,2,3,3,3,83,67,50,33,17,17,100,100,67,67,33,33,67,33,33,0,0,0,17,33,50,67,83,83,0,0,33,33,67,67,33,67,67,100,100,100,4,3,1,3,2,1,1,1,0,67,50,17,100,67,33,33,33,0,33,33,33,6,50,33,67,50,67,33,17,0,33,33,33,33,3,1,2,50,33,67,4,1,3,67,33,100,1,1,0,17,33,0,17,33,0,33,0,67,50,67,33,4.67,5.67,3.67,1.5,1.33,1.67,83,83,67,67,67,50,0,0,33,1,0,0,2,0,2,1,0,3,0,2,1,2,0,0,0,1,1
Stade Brestois 29,Brest,2020/2021,France,6,3,3,0,3,2,1,0,0,0,3,1,2,1.5,2,1,11,9,11,11,10,12,-2,22,11,11,6,4,5,7,1,-3,54,45,68,45,54,39,2,1,1,3,2,1,1,0,1,4,2,2,27,15,12,14,7,7,49,48,50,71,33,38,28,14,14,43,19,24,101,50,51,7,4,3,6,3,3,1,1,0,4,2,2,0,0,0,2,1,1,2,2,2,3.67,3.67,3.67,1.67,2,1.33,2,1.67,2.33,2.17,2.33,2,1.17,1.33,1,1,1,1,6,5,4,4,3,0,3,2,2,2,2,0,3,3,2,2,1,0,0,1,2,2,3,6,0,1,1,1,1,3,0,0,1,1,2,3,100,83,67,67,50,0,100,67,67,67,67,0,100,100,67,67,33,0,0,17,33,33,50,100,0,33,33,33,33,100,0,0,33,33,67,100,6,4,3,3,2,2,3,2,1,100,67,50,100,67,67,100,67,33,50,67,33,19,33,33,33,50,67,33,17,0,33,67,67,67,2,1,1,33,33,33,1,0,1,17,0,33,3,2,1,50,67,33,67,67,67,0,0,0,33,33,33,4.50,5.00,4.00,2.33,2.33,2.33,100,83,67,50,33,33,0,0,100,2,0,1,2,2,0,1,0,2,1,1,2,2,0,0,1,3,2
