
team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90
Liverpool FC,Liverpool,2020/2021,England,4,2,2,0,3,2,1,0,0,0,1,0,1,2.25,3,1.5,5,3,16,5,11,11,0,22,11,11,7,4,4,7,3,-3,33,26,45,33,45,26,1,0,1,3,2,1,0,0,0,2,1,1,27,16,11,4,3,1,49,49,49,63,46,17,23,17,6,40,29,11,25,20,5,6,5,1,7,3,4,-1,2,-3,2,2,0,1,0,1,1,0,1,1.75,3,0.5,5.5,5.5,5.5,2.75,3.5,2,2.75,2,3.5,3.25,4,2.5,1.5,2.5,0.5,1.75,1.5,2,4,4,3,3,2,2,2,2,2,2,1,1,2,2,1,1,1,1,0,0,1,1,2,2,0,0,0,0,1,1,0,0,1,1,1,1,100,100,75,75,50,50,100,100,100,100,50,50,100,100,50,50,50,50,0,0,25,25,50,50,0,0,0,0,50,50,0,0,50,50,50,50,3,3,3,2,2,2,1,1,1,75,75,75,100,100,100,50,50,50,75,100,50,27,25,0,50,75,100,50,0,0,0,50,50,50,1,0,1,25,0,50,1,0,1,25,0,50,3,2,1,75,100,50,50,100,0,25,0,50,25,0,50,9.00,8.00,11.00,1,1.5,0.50,100,100,100,67,33,33,0,0,175,1,1,1,3,1,2,0,0,2,1,1,3,2,0,1,2,1,0
Chelsea FC,Chelsea,2020/2021,England,4,2,2,0,2,1,1,1,0,1,1,1,0,1.75,1.5,2,7,6,4,7,10,6,4,16,6,10,4,6,2,4,2,2,36,45,30,60,90,45,1,1,0,2,0,2,1,1,0,2,1,1,21,9,12,7,4,3,56,61,52,53,22,31,26,9,17,27,13,14,47,18,29,1,0,1,3,0,3,-2,0,-2,1,0,1,2,2,0,1,0,1,1.25,1,1.5,4,3,5,2.5,2,3,1.5,1,2,1,0,2,0.25,0,0.5,0.75,0,1.5,4,4,3,3,1,1,2,2,1,1,0,0,2,2,2,2,1,1,0,0,1,1,3,3,0,0,1,1,2,2,0,0,0,0,1,1,100,100,75,75,25,25,100,100,50,50,0,0,100,100,100,100,50,50,0,0,25,25,75,75,0,0,50,50,100,100,0,0,0,0,50,50,2,1,1,0,0,0,2,1,1,50,25,25,0,0,0,100,50,50,50,50,50,7,25,50,0,50,0,100,25,50,0,50,50,50,3,2,1,75,100,50,3,2,1,75,100,50,0,0,0,0,0,0,25,0,50,50,100,0,25,0,50,5.25,4.50,6.00,1.75,2,1.50,100,75,75,75,75,75,25,0,125,0,0,1,0,1,2,3,1,2,1,0,2,0,1,2,0,0,0
West Ham United FC,West Ham United,2020/2021,England,4,2,2,0,2,1,1,0,0,0,2,1,1,1.5,1.5,1.5,10,7,8,10,8,4,4,12,6,6,4,4,2,2,2,2,45,45,45,90,90,90,2,1,1,1,0,1,1,1,0,2,1,1,14,9,5,5,2,3,52,51,53,41,24,17,18,12,6,23,12,11,33,20,13,4,1,3,1,0,1,3,1,2,2,1,1,2,1,1,0,0,0,2,2,2,3,3,3,2,2,2,1,1,1,1.25,0.5,2,1,0.5,1.5,0.25,0,0.5,4,4,3,1,0,0,2,2,1,1,0,0,2,2,2,0,0,0,0,0,1,3,4,4,0,0,1,1,2,2,0,0,0,2,2,2,100,100,75,25,0,0,100,100,50,50,0,0,100,100,100,0,0,0,0,0,25,75,100,100,0,0,50,50,100,100,0,0,0,100,100,100,3,2,0,1,0,0,2,2,0,75,50,0,50,0,0,100,100,0,50,50,50,0,50,50,50,25,0,50,25,50,0,50,50,50,3,2,1,75,100,50,1,1,0,25,50,0,1,0,1,25,0,50,50,50,50,50,50,50,0,0,0,4.67,4.50,5.00,1.25,1,1.50,67,67,67,67,67,67,33,33,50,0,2,0,1,1,1,1,0,2,0,0,1,0,0,1,0,0,2
Newcastle United FC,Newcastle United,2020/2021,England,4,2,2,0,2,1,1,1,0,1,1,1,0,1.75,1.5,2,9,11,6,9,6,5,1,11,7,4,3,3,4,1,-1,2,60,60,60,72,45,180,1,0,1,2,1,1,1,1,0,2,1,1,21,10,11,11,5,6,50,49,52,36,19,17,12,7,5,24,12,12,28,12,16,1,1,0,3,2,1,-2,-1,-1,1,1,0,1,0,1,2,1,1,1,1.5,0.5,2.75,3.5,2,1.5,1.5,1.5,1.25,2,0.5,1,1.5,0.5,0.25,0.5,0,0.75,1,0.5,4,4,2,1,0,0,2,2,2,1,0,0,2,2,0,0,0,0,0,0,2,3,4,4,0,0,0,1,2,2,0,0,2,2,2,2,100,100,50,25,0,0,100,100,100,50,0,0,100,100,0,0,0,0,0,0,50,75,100,100,0,0,0,50,100,100,0,0,100,100,100,100,3,1,0,2,1,0,1,0,0,75,25,0,100,50,0,50,0,0,50,50,50,-30,25,0,50,50,50,50,25,50,0,50,50,50,2,1,1,50,50,50,3,1,2,75,50,100,0,0,0,0,0,0,25,50,0,25,0,50,50,50,50,5.25,5.00,5.50,2.75,2.5,3.00,100,75,50,50,50,50,50,50,50,0,1,0,0,0,1,1,1,2,2,0,1,0,0,0,1,0,1
Aston Villa FC,Aston Villa,2020/2021,England,3,2,1,1,3,2,1,0,0,0,0,0,0,3,3,3,2,1,7,2,11,2,9,13,10,3,8,3,2,0,6,3,25,23,30,134,90,0,2,1,1,1,1,0,0,0,0,3,2,1,13,10,3,8,5,3,48,48,47,31,18,13,8,3,5,23,15,8,26,12,14,6,4,2,1,1,0,5,3,2,2,1,1,1,1,0,0,0,0,2.33,2,3,4.33,5,3,3.67,4,3,0.67,1,0,2.33,2.5,2,2,2,2,0.33,0.5,0,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,100,67,67,33,33,33,100,50,50,50,50,50,100,100,100,0,0,0,0,33,33,67,67,67,0,50,50,50,50,50,0,0,0,100,100,100,2,2,1,1,1,1,1,1,0,67,67,33,50,50,50,100,100,0,100,100,100,-20,67,50,100,33,50,0,0,0,0,100,100,100,2,1,1,67,50,100,1,1,0,33,50,0,1,1,0,33,50,0,67,50,100,33,50,0,0,0,0,6.50,10.00,3.00,2.67,2.5,3.00,100,100,50,50,50,50,50,50,100,2,1,1,2,1,1,2,1,0,0,0,0,1,0,1,0,0,0
Fulham FC,Fulham,2020/2021,England,4,2,2,0,0,0,0,0,0,0,4,2,2,0,0,0,20,19,17,20,3,11,-8,14,6,8,0,3,6,5,-6,-2,120,0,60,33,30,36,0,0,0,1,0,1,3,2,1,0,0,0,10,7,3,11,8,3,52,52,53,36,24,12,13,6,7,23,18,5,47,30,17,1,0,1,5,3,2,-4,-3,-1,0,0,0,1,0,1,3,2,1,0.25,0,0.5,3.5,3,4,0.75,0,1.5,2.75,3,2.5,1.5,1.5,1.5,0.25,0,0.5,1.25,1.5,1,4,3,3,1,1,1,2,2,2,0,0,0,2,1,1,1,1,1,0,1,1,3,3,3,0,0,0,2,2,2,0,1,1,1,1,1,100,75,75,25,25,25,100,100,100,0,0,0,100,50,50,50,50,50,0,25,25,75,75,75,0,0,0,100,100,100,0,50,50,50,50,50,3,2,1,2,1,0,1,1,1,75,50,25,100,50,0,50,50,50,0,0,0,-55,0,0,0,25,0,50,75,100,50,0,0,0,1,0,1,25,0,50,3,2,1,75,100,50,1,0,1,25,0,50,0,0,0,25,0,50,75,100,50,3.33,3.50,3.00,2.75,4,1.50,67,67,0,0,0,0,0,0,125,0,0,0,1,0,0,2,0,0,3,1,0,0,4,3,0,0,0
Brighton & Hove Albion FC,Brighton & Hove Albion,2020/2021,England,4,2,2,0,1,0,1,0,0,0,3,2,1,0.75,0,1.5,15,16,9,15,8,10,-2,18,9,9,3,5,6,4,-3,1,45,60,36,36,30,45,1,0,1,3,2,1,0,0,0,2,1,1,22,11,11,8,5,3,50,48,53,54,29,25,20,10,10,34,19,15,56,26,30,4,1,3,4,2,2,0,-1,1,1,0,1,1,1,0,2,1,1,1,0.5,1.5,4.5,4.5,4.5,2,1.5,2.5,2.5,3,2,2,1.5,2.5,1,0.5,1.5,1,1,1,4,4,4,3,2,1,2,2,2,2,1,0,2,2,2,1,1,1,0,0,0,1,2,3,0,0,0,0,1,2,0,0,0,1,1,1,100,100,100,75,50,25,100,100,100,100,50,0,100,100,100,50,50,50,0,0,0,25,50,75,0,0,0,0,50,100,0,0,0,50,50,50,4,3,1,2,1,0,2,2,1,100,75,25,100,50,0,100,100,50,25,0,50,-23,25,0,50,75,100,50,0,0,0,50,50,50,1,0,1,25,0,50,1,1,0,25,50,0,2,1,1,50,50,50,25,0,50,25,50,0,50,50,50,5.50,5.50,5.50,2,2.5,1.50,100,75,25,25,25,25,25,0,100,2,0,0,1,1,1,0,0,3,0,1,1,0,2,3,2,0,1
Leeds United FC,Leeds United,2020/2021,England,4,2,2,0,2,1,1,1,1,0,1,0,1,1.75,2,1.5,8,5,12,8,9,8,1,17,9,8,5,4,4,4,1,0,40,36,45,45,45,45,1,0,1,3,2,1,0,0,0,2,1,1,19,12,7,4,3,1,49,50,48,49,23,26,31,16,15,18,7,11,27,19,8,4,2,2,5,2,3,-1,0,-1,1,1,0,1,0,1,2,1,1,1,1.5,0.5,4.25,4.5,4,2.25,2.5,2,2,2,2,2.25,2,2.5,1,1,1,1.25,1,1.5,4,3,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,0,1,2,2,2,2,0,0,1,1,1,1,0,1,1,1,1,1,100,75,50,50,50,50,100,100,50,50,50,50,100,50,50,50,50,50,0,25,50,50,50,50,0,0,50,50,50,50,0,50,50,50,50,50,3,2,2,2,1,1,1,1,1,75,50,50,100,50,50,50,50,50,50,50,50,0,25,0,50,75,100,50,0,0,0,50,50,50,1,0,1,25,0,50,2,1,1,50,50,50,2,1,1,50,50,50,25,50,0,25,0,50,50,50,50,4.75,6.00,3.50,1,1.5,0.50,100,100,75,50,50,50,25,25,150,1,1,1,0,2,2,1,0,1,1,2,0,2,0,0,2,0,1
Wolverhampton Wanderers FC,Wolverhampton Wanderers,2020/2021,England,4,2,2,0,2,1,1,0,0,0,2,1,1,1.5,1.5,1.5,13,12,15,13,4,7,-3,11,5,6,2,2,3,4,-1,-2,90,90,90,51,60,45,2,1,1,1,1,0,1,0,1,2,1,1,12,4,8,3,1,2,48,48,49,32,11,21,10,2,8,22,9,13,24,6,18,2,0,2,3,2,1,-1,-2,1,1,0,1,1,1,0,2,1,1,1,0.5,1.5,2.75,2.5,3,1,1,1,1.75,1.5,2,1.25,1,1.5,0.5,0,1,0.75,1,0.5,4,3,2,2,0,0,2,1,1,1,0,0,2,2,1,1,0,0,0,1,2,2,4,4,0,1,1,1,2,2,0,0,1,1,2,2,100,75,50,50,0,0,100,50,50,50,0,0,100,100,50,50,0,0,0,25,50,50,100,100,0,50,50,50,100,100,0,0,50,50,100,100,3,2,0,1,1,0,2,1,0,75,50,0,50,50,0,100,50,0,50,50,50,7,50,50,50,25,50,0,25,0,50,50,50,50,2,1,1,50,50,50,3,2,1,75,100,50,0,0,0,0,0,0,25,0,50,25,50,0,50,50,50,4.00,4.00,4.00,0.75,0.5,1.00,67,67,67,67,33,33,33,33,75,2,0,0,0,0,1,0,1,0,0,2,0,1,0,1,1,0,2
Sheffield United FC,Sheffield United,2020/2021,England,4,2,2,0,0,0,0,0,0,0,4,2,2,0,0,0,19,18,18,19,1,6,-5,7,3,4,0,1,3,3,-3,-2,360,0,180,60,60,60,0,0,0,1,0,1,3,2,1,0,0,0,21,17,4,8,4,4,52,52,52,28,23,5,10,8,2,18,15,3,44,31,13,0,0,0,2,2,0,-2,-2,0,0,0,0,3,1,2,1,1,0,0.75,0.5,1,1.75,1.5,2,0.25,0,0.5,1.5,1.5,1.5,0.5,1,0,0,0,0,0.5,1,0,4,2,1,0,0,0,2,1,0,0,0,0,2,1,1,0,0,0,0,2,3,4,4,4,0,1,2,2,2,2,0,1,1,2,2,2,100,50,25,0,0,0,100,50,0,0,0,0,100,50,50,0,0,0,0,50,75,100,100,100,0,50,100,100,100,100,0,50,50,100,100,100,1,1,0,1,1,0,0,0,0,25,25,0,50,50,0,0,0,0,0,0,0,0,0,0,0,25,0,50,75,100,50,0,0,0,3,1,2,75,50,100,4,2,2,100,100,100,0,0,0,0,0,0,0,0,0,75,50,100,25,50,0,7.00,8.50,4.00,2,2,2.00,100,100,100,100,100,100,67,67,50,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,1
