timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1473514200,Sep 10 2016 - 1:30pm,complete,30210,Bayer Leverkusen,Hamburger SV,0.00,0.00,1.24,0.59,3,1,4,0,0,0,"79,90'1,90'4","58",4,1,2,0,1,0,14,6,5,3,9,3,13,18,60,40,0.00,0,0,0,0,0,0,0,0.00,0.00,1.44,4.77,8.50,0.00,0.00,0.00,0.00,0.00,0.00,BayArena
1473514200,Sep 10 2016 - 1:30pm,complete,24000,Freiburg,Borussia M'gladbach,0.00,0.00,1.88,1.12,3,1,4,1,0,1,"54,85,88","35",3,4,2,0,2,0,14,7,7,3,7,4,16,10,43,57,0.00,0,0,0,0,0,0,0,0.00,0.00,3.46,3.66,2.18,0.00,0.00,0.00,0.00,0.00,0.00,Schwarzwald-Stadion
1473514200,Sep 10 2016 - 1:30pm,complete,29067,Wolfsburg,Köln,0.00,0.00,1.06,0.94,0,0,0,0,0,0,"","",8,4,2,0,3,0,18,13,5,9,13,4,13,13,59,41,0.00,0,0,0,0,0,0,0,0.00,0.00,1.88,3.74,4.54,0.00,0.00,0.00,0.00,0.00,0.00,VOLKSWAGEN ARENA
1473514200,Sep 10 2016 - 1:30pm,complete,14100,Ingolstadt,Hertha BSC,0.00,0.00,1.00,0.71,0,2,2,1,0,1,"","8,86",6,1,3,0,1,0,10,8,6,7,4,1,14,20,57,43,0.00,0,0,0,0,0,0,0,0.00,0.00,2.47,3.24,3.26,0.00,0.00,0.00,0.00,0.00,0.00,Audi-Sportpark
1473514200,Sep 10 2016 - 1:30pm,complete,17000,Darmstadt 98,Eintracht Frankfurt,0.00,0.00,1.24,0.82,1,0,1,0,0,0,"90","",1,4,1,0,2,0,8,17,2,7,6,10,15,12,29,71,0.00,0,0,0,0,0,0,0,0.00,0.00,2.97,3.30,2.63,0.00,0.00,0.00,0.00,0.00,0.00,Jonathan-Heimes-Stadion am Böllenfalltor
1473525000,Sep 10 2016 - 4:30pm,complete,42558,RB Leipzig,Borussia Dortmund,0.00,0.00,2.24,1.24,1,0,1,0,0,0,"89","",5,7,2,0,2,0,10,7,5,0,5,7,16,12,40,60,0.00,0,0,0,0,0,0,0,0.00,0.00,7.24,4.84,1.48,0.00,0.00,0.00,0.00,0.00,0.00,Red Bull Arena (Leipzig)
1473600600,Sep 11 2016 - 1:30pm,complete,39430,Werder Bremen,Augsburg,0.00,0.00,1.47,1.00,1,2,3,1,1,0,"45'2","52,73",0,4,2,0,3,0,9,18,2,6,7,12,13,27,49,51,0.00,0,0,0,0,0,0,0,0.00,0.00,2.48,3.56,2.97,0.00,0.00,0.00,0.00,0.00,0.00,Weserstadion
1473607800,Sep 11 2016 - 3:30pm,complete,27408,Mainz 05,Hoffenheim,0.00,0.00,1.47,1.35,4,4,8,5,4,1,"3,23,27,43","39,71,72,84",8,5,1,1,3,0,14,18,9,6,5,12,18,15,32,68,0.00,0,0,0,0,0,0,0,0.00,0.00,2.03,3.64,3.95,0.00,0.00,0.00,0.00,0.00,0.00,OPEL ARENA
1474050600,Sep 16 2016 - 6:30pm,complete,47200,Köln,Freiburg,3.00,0.00,1.94,0.94,3,0,3,3,3,0,"29,31,43","",4,6,1,0,1,0,9,15,4,7,5,8,12,8,36,64,2.50,50,100,50,0,0,0,50,8.00,6.00,1.90,3.67,4.32,0.00,0.00,0.00,0.00,0.00,0.00,RheinEnergieStadion
1474119000,Sep 17 2016 - 1:30pm,complete,81360,Borussia Dortmund,Darmstadt 98,3.00,0.00,2.53,0.24,6,0,6,1,1,0,"7,48,54,78,84,88","",12,2,0,0,5,1,23,6,15,2,8,4,8,16,72,28,2.50,50,100,50,0,0,0,100,12.00,3.00,1.16,8.50,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Signal-Iduna-Park
1474119000,Sep 17 2016 - 1:30pm,complete,52998,Hamburger SV,RB Leipzig,1.00,1.00,1.65,1.71,0,4,4,0,0,0,"","66,72,77,90'2",8,3,5,0,1,0,10,11,3,9,7,2,15,12,58,42,3.00,100,100,50,50,0,0,50,13.00,6.00,2.48,3.29,3.09,0.00,0.00,0.00,0.00,0.00,0.00,Volksparkstadion
1474119000,Sep 17 2016 - 1:30pm,complete,75000,Bayern München,Ingolstadt,3.00,1.00,2.53,0.88,3,1,4,2,1,1,"12,50,84","8",5,5,1,0,2,0,10,12,6,6,4,6,17,17,60,40,4.00,50,100,50,50,50,50,100,13.00,2.00,1.08,9.99,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena
1474119000,Sep 17 2016 - 1:30pm,complete,43000,Eintracht Frankfurt,Bayer Leverkusen,3.00,0.00,1.65,1.18,2,1,3,0,0,0,"53,79","60",1,3,3,0,0,0,15,8,8,4,7,4,20,12,43,57,2.00,50,50,50,0,0,0,100,10.00,7.00,4.22,3.74,1.90,0.00,0.00,0.00,0.00,0.00,0.00,Commerzbank-Arena
1474119000,Sep 17 2016 - 1:30pm,complete,23295,Hoffenheim,Wolfsburg,1.00,3.00,2.29,1.12,0,0,0,0,0,0,"","",3,11,2,0,1,0,16,21,5,10,11,11,16,18,46,54,3.00,50,100,50,50,0,0,50,5.00,4.00,3.09,3.58,2.34,0.00,0.00,0.00,0.00,0.00,0.00,WIRSOL Rhein-Neckar-Arena
1474129800,Sep 17 2016 - 4:30pm,complete,54014,Borussia M'gladbach,Werder Bremen,3.00,0.00,1.53,1.18,4,1,5,4,4,0,"11,17,21,41","73",10,4,0,0,3,1,15,7,7,5,8,2,9,17,61,39,4.50,50,100,100,50,50,50,100,8.00,4.00,1.56,4.52,5.95,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK
1474205400,Sep 18 2016 - 1:30pm,complete,26115,Augsburg,Mainz 05,0.00,0.00,1.24,0.71,1,3,4,1,0,1,"73","7,75,81",2,7,1,0,2,1,12,12,5,7,7,5,16,10,54,46,2.50,50,100,50,0,0,0,100,4.00,4.00,2.44,3.43,3.04,0.00,0.00,0.00,0.00,0.00,0.00,WWK Arena
1474212600,Sep 18 2016 - 3:30pm,complete,49251,Hertha BSC,Schalke 04,3.00,0.00,2.18,0.82,2,0,2,0,0,0,"64,74","",3,6,1,0,1,0,7,7,3,4,4,3,4,6,0,0,2.00,50,50,50,0,0,0,50,10.00,2.00,2.58,3.36,2.90,0.00,0.00,0.00,0.00,0.00,0.00,Olympiastadion Berlin
1474394400,Sep 20 2016 - 6:00pm,complete,24000,Freiburg,Hamburger SV,3.00,0.00,1.88,0.59,1,0,1,0,0,0,"70","",7,0,1,0,0,0,15,8,3,0,12,8,16,17,52,48,4.00,100,100,100,100,0,0,50,4.00,3.00,2.28,3.39,3.37,0.00,0.00,0.00,0.00,0.00,0.00,Schwarzwald-Stadion
1474394400,Sep 20 2016 - 6:00pm,complete,30000,Wolfsburg,Borussia Dortmund,1.00,0.00,1.06,1.24,1,5,6,2,0,2,"53","4,16,58,62,73",2,3,2,0,0,0,14,5,12,5,2,0,15,11,53,47,0.50,0,0,0,0,0,0,0,15.00,4.00,4.06,3.88,1.90,0.00,0.00,0.00,0.00,0.00,0.00,VOLKSWAGEN ARENA
1474394400,Sep 20 2016 - 6:00pm,complete,14259,Ingolstadt,Eintracht Frankfurt,0.00,0.00,1.00,0.82,0,2,2,1,0,1,"","45'2,50",6,4,0,0,1,0,11,10,4,7,7,3,21,19,59,41,1.50,0,50,0,0,0,0,50,10.00,5.00,2.60,3.23,2.97,0.00,0.00,0.00,0.00,0.00,0.00,Audi-Sportpark
1474394400,Sep 20 2016 - 6:00pm,complete,15800,Darmstadt 98,Hoffenheim,3.00,1.00,1.24,1.35,1,1,2,0,0,0,"90'2","46",2,6,1,0,1,0,10,12,3,4,7,8,15,17,36,64,4.50,50,50,50,50,50,50,50,6.00,4.00,3.20,3.42,2.35,0.00,0.00,0.00,0.00,0.00,0.00,Jonathan-Heimes-Stadion am Böllenfalltor
1474480800,Sep 21 2016 - 6:00pm,complete,60876,Schalke 04,Köln,0.00,1.00,1.71,0.94,1,3,4,2,1,1,"36","38,77,83",8,4,2,0,1,0,16,12,8,8,8,4,17,9,62,38,1.00,0,50,0,0,0,0,0,6.00,5.00,1.92,3.66,4.24,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena
1474480800,Sep 21 2016 - 6:00pm,complete,37108,Werder Bremen,Mainz 05,0.00,1.50,1.47,0.71,1,2,3,1,1,0,"12","87,90'2",3,14,2,0,2,0,12,13,8,7,4,6,15,14,42,58,3.25,100,100,100,25,0,0,100,4.50,5.50,2.54,3.62,2.77,0.00,0.00,0.00,0.00,0.00,0.00,Weserstadion
1474480800,Sep 21 2016 - 6:00pm,complete,75000,Bayern München,Hertha BSC,3.00,3.00,2.53,0.71,3,0,3,1,1,0,"16,68,72","",6,2,1,0,0,0,17,5,7,3,10,2,9,9,68,32,3.50,25,100,50,50,25,50,100,7.50,1.50,1.11,9.99,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena
1474480800,Sep 21 2016 - 6:00pm,complete,24097,Bayer Leverkusen,Augsburg,3.00,3.00,1.24,1.00,0,0,0,0,0,0,"","",6,3,0,0,2,0,14,6,8,3,6,3,13,14,68,32,3.50,100,100,100,50,0,0,50,8.00,5.00,1.52,4.46,6.68,0.00,0.00,0.00,0.00,0.00,0.00,BayArena
1474480800,Sep 21 2016 - 6:00pm,complete,42558,RB Leipzig,Borussia M'gladbach,3.00,0.00,2.24,1.12,1,1,2,1,1,0,"6","84",5,2,1,0,2,0,10,4,6,2,4,2,15,16,46,54,2.50,50,50,50,50,0,0,50,9.00,4.00,2.82,3.60,2.51,0.00,0.00,0.00,0.00,0.00,0.00,Red Bull Arena (Leipzig)
1474655400,Sep 23 2016 - 6:30pm,complete,80800,Borussia Dortmund,Freiburg,3.00,0.00,2.53,0.94,3,1,4,1,1,0,"45,53,90'1","60",14,3,2,0,3,0,21,9,7,6,14,3,8,27,69,31,3.75,50,100,100,25,25,25,75,13.50,2.00,1.23,7.20,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Signal-Iduna-Park
1474723800,Sep 24 2016 - 1:30pm,complete,25274,Mainz 05,Bayer Leverkusen,1.00,0.00,1.47,1.18,2,3,5,3,2,1,"31,35","32,66,90'2",6,1,3,0,2,0,10,9,6,6,4,3,12,14,42,58,5.50,100,100,100,50,50,50,75,11.00,4.50,3.38,3.60,2.19,0.00,0.00,0.00,0.00,0.00,0.00,OPEL ARENA
1474723800,Sep 24 2016 - 1:30pm,complete,57000,Hamburger SV,Bayern München,0.50,3.00,1.65,2.29,0,1,1,0,0,0,"","88",2,5,2,0,3,0,4,16,2,8,2,8,16,11,34,66,2.50,25,100,25,25,0,0,25,13.00,7.50,9.99,6.36,1.24,0.00,0.00,0.00,0.00,0.00,0.00,Volksparkstadion
1474723800,Sep 24 2016 - 1:30pm,complete,50112,Borussia M'gladbach,Ingolstadt,3.00,0.50,1.53,0.88,2,0,2,1,1,0,"42,76","",1,2,2,0,3,0,8,6,6,3,2,3,24,14,47,53,3.50,100,100,75,50,25,50,100,13.50,3.50,1.57,4.28,6.30,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK
1474723800,Sep 24 2016 - 1:30pm,complete,45000,Eintracht Frankfurt,Hertha BSC,3.00,1.50,1.65,0.71,3,3,6,3,2,1,"39,45,90'2","19,58,65",3,1,4,0,2,0,9,6,4,4,5,2,13,12,59,41,2.25,25,75,50,0,0,0,75,5.50,4.00,2.58,3.29,2.95,0.00,0.00,0.00,0.00,0.00,0.00,Commerzbank-Arena
1474723800,Sep 24 2016 - 1:30pm,complete,28113,Augsburg,Darmstadt 98,0.00,0.00,1.24,0.24,1,0,1,0,0,0,"47","",3,5,2,0,2,1,14,6,6,0,8,6,7,13,64,36,3.50,25,100,50,50,25,0,100,5.50,5.50,1.82,3.64,4.86,0.00,0.00,0.00,0.00,0.00,0.00,WWK Arena
1474734600,Sep 24 2016 - 4:30pm,complete,40153,Werder Bremen,Wolfsburg,0.00,2.00,1.47,1.12,2,1,3,0,0,0,"86,90'1","69",6,2,1,0,3,0,19,11,6,5,13,6,16,14,45,55,2.00,50,75,50,0,0,0,75,8.50,3.50,3.61,3.77,2.05,0.00,0.00,0.00,0.00,0.00,0.00,Weserstadion
1474810200,Sep 25 2016 - 1:30pm,complete,29288,Hoffenheim,Schalke 04,1.00,0.00,2.29,0.82,2,1,3,3,2,1,"17,41","4",2,6,1,0,1,0,15,11,4,6,11,5,11,13,45,55,1.75,25,50,25,25,0,0,25,8.00,3.50,2.83,3.65,2.48,0.00,0.00,0.00,0.00,0.00,0.00,WIRSOL Rhein-Neckar-Arena
1474818300,Sep 25 2016 - 3:45pm,complete,48500,Köln,RB Leipzig,3.00,2.00,1.94,1.71,1,1,2,2,1,1,"25","5",1,6,1,0,2,0,9,11,3,3,6,8,9,16,45,55,3.25,25,100,75,50,0,25,50,11.00,4.50,2.31,3.44,3.26,0.00,0.00,0.00,0.00,0.00,0.00,RheinEnergieStadion
1475260200,Sep 30 2016 - 6:30pm,complete,35721,RB Leipzig,Augsburg,2.00,2.00,2.24,1.00,2,1,3,2,1,1,"11,52","14",6,3,0,0,3,0,15,6,10,3,5,3,14,12,54,46,1.50,50,50,25,0,0,0,50,8.50,4.00,1.74,3.82,5.21,0.00,0.00,0.00,0.00,0.00,0.00,Red Bull Arena (Leipzig)
1475328600,Oct 1 2016 - 1:30pm,complete,75000,Bayern München,Köln,3.00,2.00,2.53,0.94,1,1,2,1,1,0,"40","63",10,3,1,0,2,0,24,7,5,3,19,4,2,13,69,31,3.17,42,75,75,59,17,59,75,10.33,2.67,1.17,7.96,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena
1475328600,Oct 1 2016 - 1:30pm,complete,24000,Freiburg,Eintracht Frankfurt,3.00,1.50,1.88,0.82,1,0,1,1,1,0,"4","",9,4,4,0,3,0,10,13,4,3,6,10,12,14,44,56,2.00,25,50,25,25,0,0,50,9.00,3.00,2.48,3.40,3.00,0.00,0.00,0.00,0.00,0.00,0.00,Schwarzwald-Stadion
1475328600,Oct 1 2016 - 1:30pm,complete,13844,Ingolstadt,Hoffenheim,0.00,1.00,1.00,1.35,1,2,3,2,0,2,"90'5","11,35",8,5,1,0,2,0,16,20,8,8,8,12,22,22,51,49,3.50,50,100,25,25,25,25,75,11.50,3.50,2.31,3.47,3.23,0.00,0.00,0.00,0.00,0.00,0.00,Audi-Sportpark
1475328600,Oct 1 2016 - 1:30pm,complete,57656,Hertha BSC,Hamburger SV,3.00,0.00,2.18,0.59,2,0,2,1,1,0,"29,70","",7,3,2,0,6,0,13,15,6,3,7,12,9,19,45,55,2.50,50,75,50,25,0,0,0,4.50,1.00,1.84,3.59,4.81,0.00,0.00,0.00,0.00,0.00,0.00,Olympiastadion Berlin
1475328600,Oct 1 2016 - 1:30pm,complete,17000,Darmstadt 98,Werder Bremen,2.00,0.00,1.24,1.18,2,2,4,1,1,0,"19,73","51,67",5,10,2,0,1,0,10,13,3,8,7,5,17,18,38,62,3.50,50,75,50,50,50,50,50,4.00,4.00,2.70,3.50,2.67,0.00,0.00,0.00,0.00,0.00,0.00,Jonathan-Heimes-Stadion am Böllenfalltor
1475339400,Oct 1 2016 - 4:30pm,complete,30210,Bayer Leverkusen,Borussia Dortmund,2.00,1.50,1.24,1.24,2,0,2,1,1,0,"10,79","",1,9,5,0,1,0,11,12,7,5,4,7,21,7,35,65,2.75,50,50,50,50,25,25,25,10.00,2.00,3.95,3.78,1.95,0.00,0.00,0.00,0.00,0.00,0.00,BayArena
1475415000,Oct 2 2016 - 1:30pm,complete,25876,Wolfsburg,Mainz 05,0.50,2.00,1.06,0.71,0,0,0,0,0,0,"","",11,3,0,0,0,0,17,8,3,3,14,5,10,6,54,46,3.17,75,75,75,42,25,25,75,12.67,5.00,1.86,3.76,4.40,0.00,0.00,0.00,0.00,0.00,0.00,VOLKSWAGEN ARENA
1475422200,Oct 2 2016 - 3:30pm,complete,62271,Schalke 04,Borussia M'gladbach,0.00,0.50,1.71,1.12,4,0,4,0,0,0,"52,56,58,83","",3,5,0,0,0,0,16,10,10,4,6,6,11,9,35,65,3.00,75,100,50,50,0,25,75,8.00,4.00,2.34,3.55,3.11,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena
1476469800,Oct 14 2016 - 6:30pm,complete,80800,Borussia Dortmund,Hertha BSC,3.00,1.33,2.53,0.71,1,1,2,0,0,0,"80","51",5,0,1,1,5,1,14,9,5,2,9,7,13,21,68,32,4.00,50,100,84,50,33,17,100,12.33,1.67,1.29,6.18,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Signal-Iduna-Park
1476538200,Oct 15 2016 - 1:30pm,complete,53636,Borussia M'gladbach,Hamburger SV,3.00,0.00,1.53,0.59,0,0,0,0,0,0,"","",10,3,2,0,4,1,17,3,4,0,13,3,11,14,71,29,2.83,50,84,50,33,17,17,67,7.33,4.00,1.60,4.28,5.80,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK
1476538200,Oct 15 2016 - 1:30pm,complete,49200,Köln,Ingolstadt,2.33,0.33,1.94,0.88,2,1,3,2,2,0,"28,39","90",5,3,3,0,3,0,15,9,5,2,10,7,26,22,53,47,2.50,50,100,33,17,0,50,100,7.67,4.00,1.94,3.46,4.41,0.00,0.00,0.00,0.00,0.00,0.00,RheinEnergieStadion
1476538200,Oct 15 2016 - 1:30pm,complete,49500,Eintracht Frankfurt,Bayern München,2.33,3.00,1.65,2.29,2,2,4,2,1,1,"43,78","10,62",2,6,4,1,4,0,13,13,5,6,8,7,18,10,39,61,2.42,34,59,34,17,17,17,34,9.67,7.17,9.99,6.02,1.28,0.00,0.00,0.00,0.00,0.00,0.00,Commerzbank-Arena
1476538200,Oct 15 2016 - 1:30pm,complete,28540,Hoffenheim,Freiburg,1.67,0.00,2.29,0.94,2,1,3,1,1,0,"34,81","77",8,5,2,0,3,0,15,11,5,6,10,5,16,13,50,50,2.83,67,84,84,33,0,33,50,6.00,4.00,2.06,3.78,3.56,0.00,0.00,0.00,0.00,0.00,0.00,WIRSOL Rhein-Neckar-Arena
1476538200,Oct 15 2016 - 1:30pm,complete,30660,Augsburg,Schalke 04,1.00,0.00,1.24,0.82,1,1,2,0,0,0,"77","65",6,4,2,0,3,0,10,9,6,4,4,5,13,17,51,49,2.17,33,67,33,17,0,17,67,8.00,2.66,2.78,3.36,2.68,0.00,0.00,0.00,0.00,0.00,0.00,WWK Arena
1476549000,Oct 15 2016 - 4:30pm,complete,41000,Werder Bremen,Bayer Leverkusen,1.00,1.00,1.47,1.18,2,1,3,2,1,1,"13,59","27",0,2,2,0,2,0,10,15,6,8,4,7,9,15,39,61,3.34,100,100,100,17,17,17,67,5.33,3.34,4.45,4.03,1.79,0.00,0.00,0.00,0.00,0.00,0.00,Weserstadion
1476624600,Oct 16 2016 - 1:30pm,complete,29987,Mainz 05,Darmstadt 98,0.50,0.00,1.47,0.24,2,1,3,1,1,0,"5,56","90'2",7,7,3,0,1,0,13,14,6,5,7,9,16,18,47,53,4.75,50,84,67,67,67,50,84,11.00,7.00,1.55,4.25,6.68,0.00,0.00,0.00,0.00,0.00,0.00,OPEL ARENA
1476631800,Oct 16 2016 - 3:30pm,complete,30000,Wolfsburg,RB Leipzig,0.67,1.67,1.06,1.71,0,1,1,0,0,0,"","70",7,4,2,0,1,0,10,13,3,7,7,6,18,19,49,51,2.67,50,67,50,50,17,33,33,13.00,3.66,2.23,3.50,3.38,0.00,0.00,0.00,0.00,0.00,0.00,VOLKSWAGEN ARENA
1477074600,Oct 21 2016 - 6:30pm,complete,52258,Hamburger SV,Eintracht Frankfurt,0.33,1.00,1.65,0.82,0,3,3,1,0,1,"","35,60,69",0,2,1,1,4,0,4,13,0,6,4,7,19,9,45,55,1.83,17,50,17,17,0,0,50,8.67,5.00,2.38,3.38,3.18,0.00,0.00,0.00,0.00,0.00,0.00,Volksparkstadion
1477143000,Oct 22 2016 - 1:30pm,complete,28716,Bayer Leverkusen,Hoffenheim,2.33,1.67,1.24,1.35,0,3,3,1,0,1,"","15,49,60",5,3,0,1,1,0,4,12,2,8,2,4,6,17,48,52,3.17,67,84,50,33,17,34,50,9.00,4.33,1.56,4.53,5.94,0.00,0.00,0.00,0.00,0.00,0.00,BayArena
1477143000,Oct 22 2016 - 1:30pm,complete,24000,Freiburg,Augsburg,3.00,1.33,1.88,1.00,2,1,3,0,0,0,"66,78","84",0,1,1,0,0,0,10,15,6,7,4,8,7,10,52,48,2.00,50,50,50,17,0,17,67,9.66,5.00,2.23,3.44,3.43,0.00,0.00,0.00,0.00,0.00,0.00,Schwarzwald-Stadion
1477143000,Oct 22 2016 - 1:30pm,complete,15200,Ingolstadt,Borussia Dortmund,0.00,1.00,1.00,1.24,3,3,6,2,2,0,"6,24,60","59,69,90'1",2,8,0,0,1,0,13,25,8,11,5,14,18,12,32,68,2.67,33,84,33,17,17,33,84,13.00,2.33,5.98,4.44,1.57,0.00,0.00,0.00,0.00,0.00,0.00,Audi-Sportpark
1477143000,Oct 22 2016 - 1:30pm,complete,60576,Hertha BSC,Köln,3.00,1.67,2.18,0.94,2,1,3,1,1,0,"13,74","65",4,5,2,0,1,0,10,6,6,0,4,6,8,16,49,51,2.17,50,84,33,17,0,17,50,8.67,3.00,2.56,3.32,2.95,0.00,0.00,0.00,0.00,0.00,0.00,Olympiastadion Berlin
1477143000,Oct 22 2016 - 1:30pm,complete,15300,Darmstadt 98,Wolfsburg,1.67,1.33,1.24,1.12,3,1,4,1,1,0,"25,68,76","60",1,4,0,0,2,1,10,11,6,2,4,9,16,14,30,70,2.00,50,67,33,17,0,0,33,8.00,3.33,5.22,3.89,1.72,0.00,0.00,0.00,0.00,0.00,0.00,Jonathan-Heimes-Stadion am Böllenfalltor
