timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1568478600,Sep 14 2019 - 4:30pm,complete,42146,RB Leipzig,Bayern München,3.00,3.00,2.08,2.17,1,1,2,2,1,1,"45'3","3",3,6,4,0,2,0,12,15,6,6,6,9,10,4,33,67,3.00,50,100,100,0,0,0,100,8.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Red Bull Arena (Leipzig)
1568554200,Sep 15 2019 - 1:30pm,complete,29395,Hoffenheim,Freiburg,3.00,3.00,1.23,1.23,0,3,3,2,0,2,"","11,38,59",12,4,0,0,2,0,25,15,6,7,19,8,11,6,63,37,4.50,100,100,100,100,50,50,100,8.00,3.00,1.69,4.30,4.80,1.16,1.56,2.40,4.15,1.56,2.25,PreZero Arena (Sinsheim)
1568563200,Sep 15 2019 - 4:00pm,complete,15000,Paderborn,Schalke 04,0.00,1.00,0.54,1.33,1,5,6,2,1,1,"8","33,49,71,83,85",3,5,2,0,1,0,12,20,3,13,9,7,17,11,44,56,2.00,50,50,50,50,0,50,50,12.00,5.00,3.05,3.60,2.35,1.16,1.56,2.40,4.15,1.47,2.50,Benteler-Arena (Paderborn)
1569004200,Sep 20 2019 - 6:30pm,complete,58687,Schalke 04,Mainz 05,1.50,0.00,1.62,1.00,2,1,3,1,1,0,"36,89","74",5,5,1,0,1,0,20,15,8,4,12,11,7,14,51,49,4.00,25,100,100,25,25,25,75,7.00,3.50,1.67,4.10,5.30,1.20,1.65,2.65,4.75,1.65,2.10,VELTINS-Arena (Gelsenkirchen)
1569072600,Sep 21 2019 - 1:30pm,complete,75000,Bayern München,Köln,2.00,1.50,2.23,1.08,4,0,4,1,1,0,"3,48,62,73","",12,4,4,0,0,1,26,19,6,6,20,13,15,19,56,44,4.25,100,100,100,50,25,50,100,17.00,5.50,1.13,9.25,23.50,1.06,1.25,1.67,2.45,1.87,1.83,Allianz Arena (München)
1569072600,Sep 21 2019 - 1:30pm,complete,27430,Bayer Leverkusen,Union Berlin,2.00,1.00,1.92,0.85,2,0,2,2,2,0,"20,25","",8,1,0,0,1,1,24,7,8,3,16,4,10,10,67,33,2.25,75,75,25,25,25,25,25,16.50,5.00,1.38,5.40,8.25,1.13,1.44,2.10,3.50,1.62,2.15,BayArena (Leverkusen)
1569072600,Sep 21 2019 - 1:30pm,complete,23800,Freiburg,Augsburg,1.50,0.00,1.67,0.69,1,1,2,2,1,1,"23","39",7,4,1,0,1,0,18,13,6,3,12,10,13,12,58,42,4.25,75,100,100,50,50,50,75,6.00,2.50,1.91,3.85,4.00,1.20,1.65,2.65,4.75,1.59,2.20,Schwarzwald-Stadion (Freiburg im Breisgau)
1569072600,Sep 21 2019 - 1:30pm,complete,43588,Hertha BSC,Paderborn,0.00,0.50,0.92,0.75,2,1,3,1,1,0,"10,52","54",1,8,4,0,4,0,8,19,5,8,3,11,13,14,42,58,3.25,50,100,75,25,25,25,100,6.50,2.50,1.77,4.00,4.65,1.14,1.48,2.20,3.70,1.47,2.50,Olympiastadion Berlin (Berlin)
1569083400,Sep 21 2019 - 4:30pm,complete,40550,Werder Bremen,RB Leipzig,1.50,3.00,0.45,1.92,0,3,3,2,0,2,"","13,35,83",4,7,0,0,2,1,10,14,3,7,7,7,12,16,48,52,4.25,75,100,100,100,25,50,100,14.50,1.50,4.20,4.30,1.80,1.13,1.47,2.15,3.65,1.47,2.45,wohninvest WESERSTADION (Bremen)
1569159000,Sep 22 2019 - 1:30pm,complete,52413,Borussia M'gladbach,Fortuna Düsseldorf,0.50,1.50,2.17,0.77,2,1,3,1,0,1,"74,87","6",10,4,2,0,3,0,23,20,10,5,13,15,15,11,55,45,2.75,75,75,75,50,0,0,75,11.50,6.00,1.71,4.10,4.95,1.16,1.54,2.35,4.10,1.56,2.25,Stadion im BORUSSIA-PARK (Mönchengladbach)
